sequence,event_type,symbol,recorded_decision,replayed_decision,matched,detail
1866,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1867,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1868,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1869,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1870,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1871,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1872,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1873,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1874,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1875,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1876,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1877,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1878,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1879,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1880,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1881,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1882,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1883,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1884,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1885,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1886,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1887,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1888,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1889,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1890,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1891,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1892,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1893,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1894,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1895,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1896,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1897,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1898,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1899,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1900,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1901,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1902,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1903,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1904,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1905,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1906,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1907,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1908,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1909,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1910,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1911,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1912,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1913,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1914,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1915,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1916,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1917,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1918,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1919,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1920,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1921,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1922,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1923,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1924,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1925,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1926,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1927,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1928,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1929,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1930,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1931,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1932,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1933,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1934,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1935,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1936,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1937,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1938,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1939,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1940,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1941,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1942,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1943,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1944,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1945,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1946,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1947,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1948,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1949,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1950,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1951,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1952,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1953,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1954,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1955,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1956,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1957,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1958,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1959,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1960,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1961,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1962,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1963,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1964,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1965,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1966,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1967,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1968,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1969,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1970,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1971,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1972,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1973,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1974,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1975,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1976,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1977,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1978,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1979,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1980,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1981,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1982,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1983,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1984,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1985,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1986,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1987,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1988,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1989,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1990,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1991,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1992,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1993,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1994,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1995,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1996,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1997,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1998,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
1999,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2000,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2001,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2002,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2003,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2004,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2005,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2006,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2007,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2008,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2009,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2010,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2011,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2012,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2013,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2014,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2015,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2016,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2017,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2018,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2019,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2020,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2021,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2022,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2023,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2024,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2025,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2026,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2027,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2028,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2029,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2030,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2031,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2032,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2033,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
2034,position_evaluated,ANANTRAJ-EQ,hold,hold,True,target and post-trail stop decision
